text,meta_chunk_type,meta_residence,meta_year,meta_contexte,meta_groupe,meta_code_h,meta_ligne,meta_row_index,meta_years,meta_trend_metadata
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Maintenance - VMC
Année: 2023
Contexte utilisé: Réel
Valeur 2023: -127 €
Valeur 2022: 1207 €
Variation: -110.52% vs 2022
Code Hiérarchique: 2.4.1.8.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,2.4.1.8.,Maintenance - VMC,50,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.1.8.
Ligne analytique: Maintenance - VMC
Valeur annuelle: 2248 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,2.4.1.8.,Maintenance - VMC,50,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Maintenance - VMC
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 2248 €
Valeur 2023: -127 €
Variation: 1870.08% vs 2023
Code Hiérarchique: 2.4.1.8.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,2.4.1.8.,Maintenance - VMC,50,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 2.4.1.8.
Ligne analytique: Maintenance - VMC
Valeur annuelle: 640 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,2.4.1.8.,Maintenance - VMC,50,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Maintenance - VMC
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 640 €
Valeur 2024: 2248 €
Variation: -71.53% vs 2024
Code Hiérarchique: 2.4.1.8.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,2.4.1.8.,Maintenance - VMC,50,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 2.4.1.8.
Ligne analytique: Maintenance - VMC
Valeur annuelle: 1652 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,2.4.1.8.,Maintenance - VMC,50,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Maintenance - VMC
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 1652 €
Valeur 2025: 640 €
Variation: 158.12% vs 2025
Code Hiérarchique: 2.4.1.8.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,2.4.1.8.,Maintenance - VMC,50,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Maintenance - VMC
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 2248 €, 2025: 640 €, 2026: 1652 €
Variation globale: -26.51% (2024→2026)
Code Hiérarchique: 2.4.1.8.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,2.4.1.8.,Maintenance - VMC,50,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): -26.5%
Recommandations:
- Tendance négative → investiguer les causes (baisse du CA / hausse des charges). Prioriser les postes 'Energie' et 'Maintenance'.
",RECOMMENDATION,Noisy,,,,,,50,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '2.4.1.8.', 'ligne': 'Maintenance - VMC', 'row_index': 50}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.1.9.
Ligne analytique: Maintenance - contrats divers
Valeur annuelle: 4559 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,2.4.1.9.,Maintenance - contrats divers,51,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Maintenance - contrats divers
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 4559 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 2.4.1.9.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,2.4.1.9.,Maintenance - contrats divers,51,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.1.9.
Ligne analytique: Maintenance - contrats divers
Valeur annuelle: 11334 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,2.4.1.9.,Maintenance - contrats divers,51,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Maintenance - contrats divers
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 11334 €
Valeur 2022: 4559 €
Variation: 148.61% vs 2022
Code Hiérarchique: 2.4.1.9.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,2.4.1.9.,Maintenance - contrats divers,51,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.1.9.
Ligne analytique: Maintenance - contrats divers
Valeur annuelle: 12368 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,2.4.1.9.,Maintenance - contrats divers,51,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Maintenance - contrats divers
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 12368 €
Valeur 2023: 11334 €
Variation: 9.12% vs 2023
Code Hiérarchique: 2.4.1.9.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,2.4.1.9.,Maintenance - contrats divers,51,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 2.4.1.9.
Ligne analytique: Maintenance - contrats divers
Valeur annuelle: 12846 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,2.4.1.9.,Maintenance - contrats divers,51,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Maintenance - contrats divers
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 12846 €
Valeur 2024: 12368 €
Variation: 3.86% vs 2024
Code Hiérarchique: 2.4.1.9.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,2.4.1.9.,Maintenance - contrats divers,51,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 2.4.1.9.
Ligne analytique: Maintenance - contrats divers
Valeur annuelle: 13103 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,2.4.1.9.,Maintenance - contrats divers,51,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Maintenance - contrats divers
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 13103 €
Valeur 2025: 12846 €
Variation: 2.00% vs 2025
Code Hiérarchique: 2.4.1.9.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,2.4.1.9.,Maintenance - contrats divers,51,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Maintenance - contrats divers
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 12368 €, 2025: 12846 €, 2026: 13103 €
Variation globale: 5.94% (2024→2026)
Code Hiérarchique: 2.4.1.9.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,2.4.1.9.,Maintenance - contrats divers,51,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): 5.9%
Recommandations:
- Tendance stable → maintenir le monitoring mensuel.
",RECOMMENDATION,Noisy,,,,,,51,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '2.4.1.9.', 'ligne': 'Maintenance - contrats divers', 'row_index': 51}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.1.13.
Ligne analytique: Maintenance - toiture
Valeur annuelle: 1500 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,2.4.1.13.,Maintenance - toiture,52,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Maintenance - toiture
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 1500 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 2.4.1.13.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,2.4.1.13.,Maintenance - toiture,52,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.1.13.
Ligne analytique: Maintenance - toiture
Valeur annuelle: 1500 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,2.4.1.13.,Maintenance - toiture,52,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Maintenance - toiture
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 1500 €
Valeur 2022: 1500 €
Variation: 0.00% vs 2022
Code Hiérarchique: 2.4.1.13.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,2.4.1.13.,Maintenance - toiture,52,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.1.13.
Ligne analytique: Maintenance - toiture
Valeur annuelle: 1500 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,2.4.1.13.,Maintenance - toiture,52,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Maintenance - toiture
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 1500 €
Valeur 2023: 1500 €
Variation: 0.00% vs 2023
Code Hiérarchique: 2.4.1.13.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,2.4.1.13.,Maintenance - toiture,52,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 2.4.1.13.
Ligne analytique: Maintenance - toiture
Valeur annuelle: 1500 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,2.4.1.13.,Maintenance - toiture,52,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Maintenance - toiture
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 1500 €
Valeur 2024: 1500 €
Variation: 0.00% vs 2024
Code Hiérarchique: 2.4.1.13.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,2.4.1.13.,Maintenance - toiture,52,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 2.4.1.13.
Ligne analytique: Maintenance - toiture
Valeur annuelle: 1530 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,2.4.1.13.,Maintenance - toiture,52,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Maintenance - toiture
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 1530 €
Valeur 2025: 1500 €
Variation: 2.00% vs 2025
Code Hiérarchique: 2.4.1.13.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,2.4.1.13.,Maintenance - toiture,52,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Maintenance - toiture
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 1500 €, 2025: 1500 €, 2026: 1530 €
Variation globale: 2.00% (2024→2026)
Code Hiérarchique: 2.4.1.13.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,2.4.1.13.,Maintenance - toiture,52,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): 2.0%
Recommandations:
- Tendance stable → maintenir le monitoring mensuel.
",RECOMMENDATION,Noisy,,,,,,52,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '2.4.1.13.', 'ligne': 'Maintenance - toiture', 'row_index': 52}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.2.
Ligne analytique: Autres charges de copropriété
Valeur annuelle: 3091 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,2.4.2.,Autres charges de copropriété,53,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges de copropriété
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 3091 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 2.4.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,2.4.2.,Autres charges de copropriété,53,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.2.
Ligne analytique: Autres charges de copropriété
Valeur annuelle: 13288 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,2.4.2.,Autres charges de copropriété,53,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges de copropriété
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 13288 €
Valeur 2022: 3091 €
Variation: 329.89% vs 2022
Code Hiérarchique: 2.4.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,2.4.2.,Autres charges de copropriété,53,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.2.
Ligne analytique: Autres charges de copropriété
Valeur annuelle: 3227 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,2.4.2.,Autres charges de copropriété,53,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges de copropriété
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 3227 €
Valeur 2023: 13288 €
Variation: -75.71% vs 2023
Code Hiérarchique: 2.4.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,2.4.2.,Autres charges de copropriété,53,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 2.4.2.
Ligne analytique: Autres charges de copropriété
Valeur annuelle: 3507 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,2.4.2.,Autres charges de copropriété,53,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges de copropriété
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 3507 €
Valeur 2024: 3227 €
Variation: 8.68% vs 2024
Code Hiérarchique: 2.4.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,2.4.2.,Autres charges de copropriété,53,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 2.4.2.
Ligne analytique: Autres charges de copropriété
Valeur annuelle: 3577 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,2.4.2.,Autres charges de copropriété,53,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges de copropriété
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 3577 €
Valeur 2025: 3507 €
Variation: 2.00% vs 2025
Code Hiérarchique: 2.4.2.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,2.4.2.,Autres charges de copropriété,53,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Autres charges de copropriété
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 3227 €, 2025: 3507 €, 2026: 3577 €
Variation globale: 10.85% (2024→2026)
Code Hiérarchique: 2.4.2.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,2.4.2.,Autres charges de copropriété,53,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): 10.8%
Recommandations:
- Tendance fortement positive → vérifier si le budget sous-estime la croissance ; envisager de réallouer le budget investissement.
",RECOMMENDATION,Noisy,,,,,,53,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '2.4.2.', 'ligne': 'Autres charges de copropriété', 'row_index': 53}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.2.1.
Ligne analytique: Autres charges - 51000000
Valeur annuelle: 2136 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,2.4.2.1.,Autres charges - 51000000,54,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges - 51000000
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 2136 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 2.4.2.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,2.4.2.1.,Autres charges - 51000000,54,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.2.1.
Ligne analytique: Autres charges - 51000000
Valeur annuelle: 12246 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,2.4.2.1.,Autres charges - 51000000,54,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges - 51000000
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 12246 €
Valeur 2022: 2136 €
Variation: 473.31% vs 2022
Code Hiérarchique: 2.4.2.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,2.4.2.1.,Autres charges - 51000000,54,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.2.1.
Ligne analytique: Autres charges - 51000000
Valeur annuelle: 2114 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,2.4.2.1.,Autres charges - 51000000,54,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges - 51000000
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 2114 €
Valeur 2023: 12246 €
Variation: -82.74% vs 2023
Code Hiérarchique: 2.4.2.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,2.4.2.1.,Autres charges - 51000000,54,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 2.4.2.1.
Ligne analytique: Autres charges - 51000000
Valeur annuelle: 2338 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,2.4.2.1.,Autres charges - 51000000,54,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges - 51000000
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 2338 €
Valeur 2024: 2114 €
Variation: 10.60% vs 2024
Code Hiérarchique: 2.4.2.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,2.4.2.1.,Autres charges - 51000000,54,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 2.4.2.1.
Ligne analytique: Autres charges - 51000000
Valeur annuelle: 2384 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,2.4.2.1.,Autres charges - 51000000,54,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges - 51000000
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 2384 €
Valeur 2025: 2338 €
Variation: 1.97% vs 2025
Code Hiérarchique: 2.4.2.1.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,2.4.2.1.,Autres charges - 51000000,54,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Autres charges - 51000000
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 2114 €, 2025: 2338 €, 2026: 2384 €
Variation globale: 12.77% (2024→2026)
Code Hiérarchique: 2.4.2.1.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,2.4.2.1.,Autres charges - 51000000,54,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): 12.8%
Recommandations:
- Tendance fortement positive → vérifier si le budget sous-estime la croissance ; envisager de réallouer le budget investissement.
",RECOMMENDATION,Noisy,,,,,,54,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '2.4.2.1.', 'ligne': 'Autres charges - 51000000', 'row_index': 54}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.2.4.
Ligne analytique: Autres charges - téléphone ascenseurs
Valeur annuelle: 955 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,2.4.2.4.,Autres charges - téléphone ascenseurs,55,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges - téléphone ascenseurs
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 955 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 2.4.2.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,2.4.2.4.,Autres charges - téléphone ascenseurs,55,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.2.4.
Ligne analytique: Autres charges - téléphone ascenseurs
Valeur annuelle: 1042 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,2.4.2.4.,Autres charges - téléphone ascenseurs,55,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges - téléphone ascenseurs
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 1042 €
Valeur 2022: 955 €
Variation: 9.11% vs 2022
Code Hiérarchique: 2.4.2.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,2.4.2.4.,Autres charges - téléphone ascenseurs,55,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2024
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.2.4.
Ligne analytique: Autres charges - téléphone ascenseurs
Valeur annuelle: 1113 €
",LINE_CELL,Noisy,2024.0,Réel,Charge,2.4.2.4.,Autres charges - téléphone ascenseurs,55,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges - téléphone ascenseurs
Année: 2024
Contexte utilisé: Réel
Valeur 2024: 1113 €
Valeur 2023: 1042 €
Variation: 6.81% vs 2023
Code Hiérarchique: 2.4.2.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2024.0,,Charge,2.4.2.4.,Autres charges - téléphone ascenseurs,55,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2025
Contexte: Prévision
Groupe: Charge
Code Hiérarchique: 2.4.2.4.
Ligne analytique: Autres charges - téléphone ascenseurs
Valeur annuelle: 1170 €
",LINE_CELL,Noisy,2025.0,Prévision,Charge,2.4.2.4.,Autres charges - téléphone ascenseurs,55,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges - téléphone ascenseurs
Année: 2025
Contexte utilisé: Prévision
Valeur 2025: 1170 €
Valeur 2024: 1113 €
Variation: 5.12% vs 2024
Code Hiérarchique: 2.4.2.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2025.0,,Charge,2.4.2.4.,Autres charges - téléphone ascenseurs,55,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2026
Contexte: Budget
Groupe: Charge
Code Hiérarchique: 2.4.2.4.
Ligne analytique: Autres charges - téléphone ascenseurs
Valeur annuelle: 1193 €
",LINE_CELL,Noisy,2026.0,Budget,Charge,2.4.2.4.,Autres charges - téléphone ascenseurs,55,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Autres charges - téléphone ascenseurs
Année: 2026
Contexte utilisé: Budget
Valeur 2026: 1193 €
Valeur 2025: 1170 €
Variation: 1.97% vs 2025
Code Hiérarchique: 2.4.2.4.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2026.0,,Charge,2.4.2.4.,Autres charges - téléphone ascenseurs,55,,
"[TYPE: TREND_MULTI_YEAR]
Résidence: Noisy
Ligne: Autres charges - téléphone ascenseurs
Années: [2024, 2025, 2026]
Contexte principal trouvé: Réel
Valeurs: 2024: 1113 €, 2025: 1170 €, 2026: 1193 €
Variation globale: 7.19% (2024→2026)
Code Hiérarchique: 2.4.2.4.
Groupe: Charge
",TREND_MULTI_YEAR,Noisy,,,Charge,2.4.2.4.,Autres charges - téléphone ascenseurs,55,"[2024, 2025, 2026]",
"[TYPE: RECOMMENDATION]
Résidence: Noisy
Années examinées: [2024, 2025, 2026]
Variation détectée (extrait trend): 7.2%
Recommandations:
- Tendance stable → maintenir le monitoring mensuel.
",RECOMMENDATION,Noisy,,,,,,55,"[2024, 2025, 2026]","{'chunk_type': 'TREND_MULTI_YEAR', 'residence': 'Noisy', 'years': [2024, 2025, 2026], 'groupe': 'Charge', 'code_h': '2.4.2.4.', 'ligne': 'Autres charges - téléphone ascenseurs', 'row_index': 55}"
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2022
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.3.
Ligne analytique: Contrat maintenance (Hors Syndic)
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2022.0,Réel,Charge,2.4.3.,Contrat maintenance (Hors Syndic),56,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Contrat maintenance (Hors Syndic)
Année: 2022
Contexte utilisé: Réel
Valeur 2022: 0 €
Valeur 2021: N/A
Variation: N/A
Code Hiérarchique: 2.4.3.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2022.0,,Charge,2.4.3.,Contrat maintenance (Hors Syndic),56,,
"[TYPE: LINE_CELL]
Résidence: Noisy
Année: 2023
Contexte: Réel
Groupe: Charge
Code Hiérarchique: 2.4.3.
Ligne analytique: Contrat maintenance (Hors Syndic)
Valeur annuelle: 0 €
",LINE_CELL,Noisy,2023.0,Réel,Charge,2.4.3.,Contrat maintenance (Hors Syndic),56,,
"[TYPE: ANNUAL_SUMMARY]
Résidence: Noisy
Ligne: Contrat maintenance (Hors Syndic)
Année: 2023
Contexte utilisé: Réel
Valeur 2023: 0 €
Valeur 2022: 0 €
Variation: N/A
Code Hiérarchique: 2.4.3.
Groupe: Charge
",ANNUAL_SUMMARY,Noisy,2023.0,,Charge,2.4.3.,Contrat maintenance (Hors Syndic),56,,
